benchmark, result, time
Z6.5+lwsync+po+lwsync.litmus, FAIL, 28
WRC+isync+ctrl.litmus, FAIL, 21
DETOUR0586.litmus, FAIL, 25
Z6.0+lwsync+sync+sync.litmus, PASS, 33
safe176.litmus, PASS, 26
S+sync+ctrlisync.litmus, PASS, 21
W+RWC+sync+lwsync+lwsync.litmus, FAIL, 23
safe362.litmus, PASS, 25
DETOUR0480.litmus, FAIL, 32
safe374.litmus, PASS, 23
safe162.litmus, FAIL, 31
DETOUR0786.litmus, FAIL, 30
ISA2+lwsync+data+ctrlisync.litmus, PASS, 29
MP+rfi-data+sync.litmus, FAIL, 20
LB+PPO0495.litmus, FAIL, 26
LB+isync+data.litmus, FAIL, 18
Z6.5+rfi-data+sync+sync.litmus, FAIL, 27
safe186.litmus, FAIL, 29
DETOUR0387.litmus, FAIL, 31
MP+PPO622.litmus, PASS, 28
ISA2+sync+lwsync+isync.litmus, FAIL, 22
aclwdrr029.litmus, PASS, 35
safe036.litmus, PASS, 21
MP+PPO931.litmus, PASS, 28
MP+PPO214.litmus, PASS, 20
DETOUR0847.litmus, FAIL, 21
LB+PPO0218.litmus, FAIL, 31
aclwdrr035.litmus, FAIL, 24
safe450.litmus, PASS, 24
DETOUR0432.litmus, FAIL, 23
WRW+WR+sync+lwsync.litmus, FAIL, 22
Z6.1+sync+lwsync+lwsync.litmus, PASS, 28
safe393.litmus, PASS, 25
safe480.litmus, PASS, 27
Z6.2+po+sync+po.litmus, FAIL, 23
Z6.1+rfi-data+lwsync+sync.litmus, FAIL, 28
LB+PPO0584.litmus, FAIL, 26
DETOUR0476.litmus, FAIL, 35
MP+PPO677.litmus, PASS, 32
DETOUR0959.litmus, FAIL, 46
WRW+2W+lwsync+po.litmus, FAIL, 24
safe432.litmus, PASS, 30
DETOUR0365.litmus, FAIL, 26
RWC+isync+po.litmus, FAIL, 21
DETOUR0716.litmus, FAIL, 27
MP+sync+lwsync.litmus, PASS, 20
safe164.litmus, FAIL, 30
DETOUR1017.litmus, FAIL, 29
3.2W+sync+rfi-data+lwsync.litmus, FAIL, 30
Z6.2+po+lwsync+po.litmus, FAIL, 26
safe466.litmus, PASS, 30
DETOUR0569.litmus, FAIL, 23
DETOUR1157.litmus, PASS, 29
safe490.litmus, PASS, 31
MP+po+ctrl.litmus, FAIL, 20
DETOUR0742.litmus, FAIL, 27
Z6.0+rfi-data+lwsync+sync.litmus, FAIL, 27
MP+PPO929.litmus, PASS, 39
DETOUR1015.litmus, FAIL, 26
R+lwsyncs.litmus, FAIL, 20
dx1.litmus, FAIL, 23
safe402.litmus, PASS, 32
DETOUR0861.litmus, FAIL, 32
R+rfi-data+sync.litmus, FAIL, 23
Z6.1+sync+sync+lwsync.litmus, PASS, 27
WRW+2W+lwsyncs.litmus, PASS, 24
safe282.litmus, PASS, 23
safe477.litmus, PASS, 31
DETOUR1186.litmus, PASS, 26
aclwdrr015.litmus, FAIL, 26
DETOUR0253.litmus, PASS, 30
MP+PPO631.litmus, PASS, 27
safe052.litmus, PASS, 32
aclwdrr010.litmus, FAIL, 21
DETOUR0953.litmus, FAIL, 38
IRIW+ctrlisyncs.litmus, FAIL, 24
DETOUR0169.litmus, PASS, 27
WRC+ctrl+ctrlisync.litmus, FAIL, 22
podrwposwr048.litmus, FAIL, 33
DETOUR0712.litmus, FAIL, 28
IRIW+sync+ctrl.litmus, FAIL, 24
Z6.1+sync+po+lwsync.litmus, FAIL, 26
Z6.2+sync+sync+po.litmus, FAIL, 25
S+PPO827.litmus, PASS, 32
safe147.litmus, PASS, 28
LB+lwsync+isync.litmus, FAIL, 23
DETOUR1205.litmus, PASS, 30
Z6.1+lwsync+sync+sync.litmus, PASS, 27
3.LB+syncs.litmus, PASS, 25
DETOUR0908.litmus, FAIL, 27
DETOUR1299.litmus, FAIL, 26
safe196.litmus, PASS, 26
