benchmark, result, time
LB+PPO0296.litmus, , 86
WRW+2W+sync+po.litmus, , 12
DETOUR1163.litmus, , 30
ISA2+sync+isync+sync.litmus, , 13
ISA2+lwsync+data+sync.litmus, , 14
Z6.0+sync+lwsync+lwsync.litmus, , 14
S+PPO545.litmus, , 117
S+PPO778.litmus, , 159
DETOUR0260.litmus, , 20
DETOUR0447.litmus, , 101
DETOUR0792.litmus, , 28
DETOUR0388.litmus, , 30
safe216.litmus, , 20
safe431.litmus, , 22
MP+PPO461.litmus, , 23
Z6.4+po+lwsync+po.litmus, , 12
MP+PPO589.litmus, , 15
DETOUR1123.litmus, , 19
Z6.0+po+po+sync.litmus, , 13
LB+PPO0198.litmus, , 15
WRC+ctrl+sync.litmus, , 13
DETOUR0849.litmus, , 13
safe471.litmus, , 44
safe256.litmus, , 48
Z6.0+lwsync+lwsync+po.litmus, , 14
DETOUR1050.litmus, , 20
Z6.4+lwsync+po+lwsync.litmus, , 14
Z6.3+rfi-data+rfi-data+lwsync.litmus, , 36
ISA2+sync+isync+ctrlisync.litmus, , 14
DETOUR0353.litmus, , 37
safe118.litmus, , 19
DETOUR0574.litmus, , 15
safe502.litmus, , 47
DETOUR0348.litmus, , 19
DETOUR0921.litmus, , 31
DETOUR0752.litmus, , 30
DETOUR0175.litmus, , 13
DETOUR0487.litmus, , 13
DETOUR1276.litmus, , 23
