benchmark, result, time
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-G+RW-Rr+RW-Ra.litmus, PASS, 1913
C-WW-G+WW-B+WW-R+WW-G+WW-R+WW-G+WW-G+WW-R.litmus, PASS, 558
C-RW-G+RW-r+RW-C+RW-B+RW-G+RW-B+RW-B.litmus, PASS, 378
C-RW-G+RW-G+RW-G+RW-G+RW-G+RW-Rs+RW-RD.litmus, PASS, 1348
C-RW-G+RW-G+RW-G+RW-Rs+RW-RD+RW-R+RW-R+RW-R.litmus, PASS, 113
C-LB-LRR+R-Dd+OB-O+R-A.litmus, PASS, 64
C-LB-Lrw+R-Od+R-Ov+R-D.litmus, FAIL, 47
C-LB-Lrw+R-Oc+R-Od+R-Od.litmus, PASS, 62
C-LB-GWW+R-Dd+R-A+R-A.litmus, FAIL, 53
C-RW-G+RW-r+RW-C+RW-B+RW-B+RW-G+RW-B.litmus, PASS, 328
C-LB-LRW+R-A+R-A+OB-O+OB-OB.litmus, PASS, 162
C-RW-G+RW-G+RW-G+RW-RI+RW-RI+RW-RI.litmus, PASS, 104
C-RW-G+RW-Rs+RW-RCD+RW-R+RW-G+RW-R.litmus, PASS, 110
