benchmark, result, time
DETOUR0241.litmus, PASS, 12
safe410.litmus, PASS, 10
IRRWIW+sync+po.litmus, FAIL, 10
LB+lwsync+ctrl.litmus, PASS, 10
DETOUR0595.litmus, FAIL, 11
Z6.3+po+lwsync+lwsync.litmus, FAIL, 10
IRIW+lwsync+isync.litmus, FAIL, 10
DETOUR1159.litmus, FAIL, 11
MP+PPO626.litmus, PASS, 14
S+PPO742.litmus, PASS, 14
S+PPO497.litmus, PASS, 11
DETOUR0940.litmus, FAIL, 11
safe162.litmus, FAIL, 11
safe490.litmus, PASS, 12
LB+PPO0344.litmus, PASS, 12
IRIW+sync+po.litmus, FAIL, 10
IRIW+sync+ctrlisync.litmus, FAIL, 10
Z6.3+sync+lwsync+lwsync.litmus, FAIL, 10
Dart-idd-01.litmus, FAIL, 89
DETOUR1217.litmus, PASS, 11
Z6.2+po+sync+lwsync.litmus, FAIL, 10
aclwdrr007.litmus, FAIL, 9
DataRW.litmus, FAIL, 10
LB+PPO0139.litmus, FAIL, 10
